-1.5;-2.2;0;NOx;0
-1.5;-2.2;0;fuel;0
-1.5;-2.2;0;electricity;0
-1.5;-2;0;CO;0
-1.5;-2;0;CO2;0
-1.5;-2;0;HC;0
-1.5;-2;0;PMx;0
-1.5;-2;0;NOx;0
-1.5;-2;0;fuel;0
-1.5;-2;0;electricity;0
-1.5;-1.8;0;CO;0
-1.5;-1.8;0;CO2;0
-1.5;-1.8;0;HC;0
-1.5;-1.8;0;PMx;0
-1.5;-1.8;0;NOx;0
-1.5;-1.8;0;fuel;0
-1.5;-1.8;0;electricity;0
-1.5;-1.6;0;CO;0
-1.5;-1.6;0;CO2;0
-1.5;-1.6;0;HC;0
-1.5;-1.6;0;PMx;0
-1.5;-1.6;0;NOx;0
-1.5;-1.6;0;fuel;0
-1.5;-1.6;0;electricity;0
-1.5;-1.4;0;CO;0
-1.5;-1.4;0;CO2;0
-1.5;-1.4;0;HC;0
-1.5;-1.4;0;PMx;0
-1.5;-1.4;0;NOx;0
-1.5;-1.4;0;fuel;0
-1.5;-1.4;0;electricity;0
-1.5;-1.2;0;CO;0
-1.5;-1.2;0;CO2;0
-1.5;-1.2;0;HC;0
-1.5;-1.2;0;PMx;0
-1.5;-1.2;0;NOx;0
-1.5;-1.2;0;fuel;0
-1.5;-1.2;0;electricity;0
-1.5;-1;0;CO;0
-1.5;-1;0;CO2;0
-1.5;-1;0;HC;0
-1.5;-1;0;PMx;0
-1.5;-1;0;NOx;0
-1.5;-1;0;fuel;0
-1.5;-1;0;electricity;0
-1.5;-0.8;0;CO;0
-1.5;-0.8;0;CO2;0
-1.5;-0.8;0;HC;0
-1.5;-0.8;0;PMx;0
-1.5;-0.8;0;NOx;0
-1.5;-0.8;0;fuel;0
-1.5;-0.8;0;electricity;0
-1.5;-0.6;0;CO;0
-1.5;-0.6;0;CO2;0
-1.5;-0.6;0;HC;0
-1.5;-0.6;0;PMx;0
-1.5;-0.6;0;NOx;0
-1.5;-0.6;0;fuel;0
-1.5;-0.6;0;electricity;0
-1.5;-0.4;0;CO;0
-1.5;-0.4;0;CO2;0
-1.5;-0.4;0;HC;0
-1.5;-0.4;0;PMx;0
-1.5;-0.4;0;NOx;0
-1.5;-0.4;0;fuel;0
-1.5;-0.4;0;electricity;0
-1.5;-0.2;0;CO;0
-1.5;-0.2;0;CO2;0
-1.5;-0.2;0;HC;0
-1.5;-0.2;0;PMx;0
-1.5;-0.2;0;NOx;0
-1.5;-0.2;0;fuel;0
-1.5;-0.2;0;electricity;0
-1.5;1.27676e-15;0;CO;317.087
-1.5;1.27676e-15;0;CO2;2079.44
-1.5;1.27676e-15;0;HC;18.8792
-1.5;1.27676e-15;0;PMx;1.94928
-1.5;1.27676e-15;0;NOx;0
-1.5;1.27676e-15;0;fuel;0.894687
-1.5;1.27676e-15;0;electricity;0
-1.5;0.2;0;CO;311.304
-1.5;0.2;0;CO2;1994.28
-1.5;0.2;0;HC;18.7157
-1.5;0.2;0;PMx;1.92972
-1.5;0.2;0;NOx;0
-1.5;0.2;0;fuel;0.858321
-1.5;0.2;0;electricity;0
-1.5;0.4;0;CO;305.521
-1.5;0.4;0;CO2;1909.11
-1.5;0.4;0;HC;18.5521
-1.5;0.4;0;PMx;1.91016
-1.5;0.4;0;NOx;0
-1.5;0.4;0;fuel;0.821955
-1.5;0.4;0;electricity;0
-1.5;0.6;0;CO;299.737
-1.5;0.6;0;CO2;1823.94
-1.5;0.6;0;HC;18.3885
-1.5;0.6;0;PMx;1.8906
-1.5;0.6;0;NOx;0
-1.5;0.6;0;fuel;0.78559
-1.5;0.6;0;electricity;0
-1.5;0.8;0;CO;293.954
-1.5;0.8;0;CO2;1738.78
-1.5;0.8;0;HC;18.2249
-1.5;0.8;0;PMx;1.87104
-1.5;0.8;0;NOx;0
-1.5;0.8;0;fuel;0.749224
-1.5;0.8;0;electricity;0
-1.5;1;0;CO;288.171
-1.5;1;0;CO2;1653.61
-1.5;1;0;HC;18.0613
-1.5;1;0;PMx;1.85149
-1.5;1;0;NOx;0
-1.5;1;0;fuel;0.712858
-1.5;1;0;electricity;0
-1.5;1.2;0;CO;282.387
-1.5;1.2;0;CO2;1568.44
-1.5;1.2;0;HC;17.8977
-1.5;1.2;0;PMx;1.83193
-1.5;1.2;0;NOx;0
-1.5;1.2;0;fuel;0.676493
-1.5;1.2;0;electricity;0
-1.5;1.4;0;CO;276.604
-1.5;1.4;0;CO2;1483.28
-1.5;1.4;0;HC;17.7342
-1.5;1.4;0;PMx;1.81237
-1.5;1.4;0;NOx;0
